True_Status,Risk_Score,Risk_Level
Enrolled,0.23959223539332236,Low Risk
Graduate,0.01451405189841766,Low Risk
Graduate,0.006112389499482771,Low Risk
Graduate,0.04830441788827269,Low Risk
Enrolled,0.19942984760813678,Low Risk
Graduate,0.0375655082679813,Low Risk
Dropout,0.33858978233836173,Medium Risk
Graduate,0.04607226429434742,Low Risk
Graduate,0.10842490785260546,Low Risk
Graduate,0.014574923999679409,Low Risk
Dropout,0.4351696600396841,Medium Risk
Graduate,0.027440336625343426,Low Risk
Graduate,0.06861046073144514,Low Risk
Graduate,0.023159809235027532,Low Risk
Graduate,0.05044264525963226,Low Risk
Graduate,0.5259239627283087,Medium Risk
Graduate,0.02605196282403616,Low Risk
Dropout,0.4038229179535092,Medium Risk
Dropout,0.9841493806099131,High Risk
Graduate,0.02605393478482261,Low Risk
Enrolled,0.07320789509250504,Low Risk
Graduate,0.05016215624651345,Low Risk
Dropout,0.8813290393712752,High Risk
Graduate,0.019107912894426593,Low Risk
Graduate,0.02268824546807451,Low Risk
Graduate,0.019680519138179364,Low Risk
Graduate,0.03588981870157153,Low Risk
Graduate,0.030333878598751047,Low Risk
Dropout,0.06158216284834156,Low Risk
Graduate,0.033159730909993544,Low Risk
Enrolled,0.1334839096912319,Low Risk
Dropout,0.9708927959725254,High Risk
Graduate,0.05014038762686976,Low Risk
Enrolled,0.3458868882441022,Medium Risk
Dropout,0.9431064765941422,High Risk
Graduate,0.024888167663519044,Low Risk
Enrolled,0.2532413486753053,Low Risk
Enrolled,0.2872243471872017,Low Risk
Graduate,0.06071540588918894,Low Risk
Enrolled,0.0279306797134542,Low Risk
Dropout,0.9408508392007432,High Risk
Graduate,0.08719987621238956,Low Risk
Graduate,0.0476247541019528,Low Risk
Dropout,0.5791612986805732,Medium Risk
Dropout,0.9374749852634326,High Risk
Enrolled,0.05733455165812771,Low Risk
Dropout,0.04244648946839422,Low Risk
Dropout,0.9737938196844086,High Risk
Dropout,0.9114839129083235,High Risk
Graduate,0.01786316714493338,Low Risk
Dropout,0.9736128710306063,High Risk
Graduate,0.14624114212038047,Low Risk
Dropout,0.9435587768359237,High Risk
Dropout,0.884087671251784,High Risk
Graduate,0.047343496162744934,Low Risk
Dropout,0.9709634410889653,High Risk
Dropout,0.28882646364936504,Low Risk
Dropout,0.40556099320510697,Medium Risk
Graduate,0.022809582485371738,Low Risk
Enrolled,0.09102646530678855,Low Risk
Graduate,0.030657424073475985,Low Risk
Dropout,0.6293374506538864,High Risk
Dropout,0.9828676740507145,High Risk
Dropout,0.8299443182656697,High Risk
Graduate,0.033669287399583615,Low Risk
Dropout,0.8235017174039106,High Risk
Graduate,0.02698574522270128,Low Risk
Graduate,0.09237534530081018,Low Risk
Enrolled,0.2927534617167326,Low Risk
Graduate,0.05618741457857271,Low Risk
Dropout,0.18980932412221835,Low Risk
Enrolled,0.4701925380702561,Medium Risk
Graduate,0.032378877965419335,Low Risk
Dropout,0.43338789144229223,Medium Risk
Graduate,0.0339281767543041,Low Risk
Enrolled,0.12189935044701233,Low Risk
Enrolled,0.15053293988659738,Low Risk
Enrolled,0.1378217299743147,Low Risk
Dropout,0.9106378639904619,High Risk
Dropout,0.5941183694966321,Medium Risk
Graduate,0.16263640819673697,Low Risk
Dropout,0.8872434483855783,High Risk
Dropout,0.9545983632710887,High Risk
Enrolled,0.8859636112380295,High Risk
Dropout,0.2833283877677655,Low Risk
Dropout,0.945734383544213,High Risk
Enrolled,0.05688566769162651,Low Risk
Enrolled,0.19125950345186685,Low Risk
Graduate,0.09199143524452286,Low Risk
Graduate,0.05948195167581934,Low Risk
Dropout,0.9250806083715599,High Risk
Graduate,0.1186654162720043,Low Risk
Graduate,0.06328198859970115,Low Risk
Graduate,0.2399741823193066,Low Risk
Graduate,0.08516004620484699,Low Risk
Dropout,0.8620443462082494,High Risk
Graduate,0.04507184093220014,Low Risk
Enrolled,0.20974984290752247,Low Risk
Graduate,0.17731611896810762,Low Risk
Graduate,0.05225166768624496,Low Risk
Dropout,0.9062665299662063,High Risk
Dropout,0.7550481286252284,High Risk
Graduate,0.08418524441874972,Low Risk
Dropout,0.7991034125205839,High Risk
Dropout,0.6138240880623471,High Risk
Dropout,0.22202938129307415,Low Risk
Dropout,0.776761206519313,High Risk
Dropout,0.11818786884236006,Low Risk
Dropout,0.980150640633288,High Risk
Dropout,0.8858357089653847,High Risk
Dropout,0.3519701517819508,Medium Risk
Graduate,0.1281218065112016,Low Risk
Graduate,0.04187678842746138,Low Risk
Enrolled,0.7480794318507948,High Risk
Dropout,0.924003271705985,High Risk
Graduate,0.06680011742270894,Low Risk
Dropout,0.8419823013016081,High Risk
Dropout,0.692910435517365,High Risk
Graduate,0.07092160070989939,Low Risk
Graduate,0.05188275248931846,Low Risk
Graduate,0.028442266368835945,Low Risk
Graduate,0.10595972819094734,Low Risk
Enrolled,0.14044909616849843,Low Risk
Enrolled,0.14068924774782005,Low Risk
Dropout,0.9723385205344537,High Risk
Dropout,0.9486584002270931,High Risk
Graduate,0.021920258159263073,Low Risk
Graduate,0.07459306491331749,Low Risk
Dropout,0.8573098414113661,High Risk
Dropout,0.94729052091097,High Risk
Dropout,0.20072574007879676,Low Risk
Graduate,0.054420735451413314,Low Risk
Dropout,0.9545851484520156,High Risk
Dropout,0.6640771705534753,High Risk
Graduate,0.04794399073306032,Low Risk
Dropout,0.07593760518552274,Low Risk
Graduate,0.037103558692109,Low Risk
Enrolled,0.3092404720741694,Medium Risk
Enrolled,0.7917834066265237,High Risk
Graduate,0.09124766033116809,Low Risk
Enrolled,0.05728997219072738,Low Risk
Graduate,0.051165700414274706,Low Risk
Graduate,0.10359257713925134,Low Risk
Graduate,0.03496282576469973,Low Risk
Dropout,0.7047345837848878,High Risk
Enrolled,0.10166718211315716,Low Risk
Dropout,0.8568687677863422,High Risk
Graduate,0.031885727377351035,Low Risk
Dropout,0.9078764473853943,High Risk
Dropout,0.5841014036248738,Medium Risk
Graduate,0.03841136161310417,Low Risk
Graduate,0.040765860018700105,Low Risk
Graduate,0.03768357609510886,Low Risk
Graduate,0.025683016648546355,Low Risk
Dropout,0.21926530735435446,Low Risk
Graduate,0.13670781586393518,Low Risk
Enrolled,0.212597519811516,Low Risk
Graduate,0.05791078603224454,Low Risk
Dropout,0.9322406805002755,High Risk
Dropout,0.9028424014039959,High Risk
Dropout,0.9141485665099137,High Risk
Graduate,0.048082297616079205,Low Risk
Graduate,0.047512295895122805,Low Risk
Graduate,0.02682106847395407,Low Risk
Graduate,0.047974366123926734,Low Risk
Dropout,0.9824791780296708,High Risk
Enrolled,0.23384939362703488,Low Risk
Graduate,0.3515205135734281,Medium Risk
Graduate,0.17539939437140434,Low Risk
Graduate,0.06410575885126397,Low Risk
Dropout,0.9765500775371203,High Risk
Enrolled,0.04181727193761174,Low Risk
Graduate,0.42728463249808973,Medium Risk
Graduate,0.04199088162571968,Low Risk
Dropout,0.9055516356496655,High Risk
Enrolled,0.04610489259251696,Low Risk
Graduate,0.05172608500280128,Low Risk
Dropout,0.885603176550821,High Risk
Graduate,0.08790480761840375,Low Risk
Dropout,0.6920462707470658,High Risk
Graduate,0.07683472857093503,Low Risk
Dropout,0.3386189501543269,Medium Risk
Dropout,0.672309205823909,High Risk
Enrolled,0.5553921643448527,Medium Risk
Graduate,0.025823888537686104,Low Risk
Graduate,0.04548075346299104,Low Risk
Dropout,0.8462538445934693,High Risk
Dropout,0.960330635241019,High Risk
Dropout,0.3882648859232745,Medium Risk
Dropout,0.7848911212221895,High Risk
Dropout,0.8621700763832111,High Risk
Graduate,0.015041370619049125,Low Risk
Graduate,0.08875283506440619,Low Risk
Enrolled,0.06363818805521122,Low Risk
Enrolled,0.05830742122919956,Low Risk
Graduate,0.4532871690936468,Medium Risk
Graduate,0.02039484472978735,Low Risk
Dropout,0.6411863006862976,High Risk
Graduate,0.053909869296407294,Low Risk
Enrolled,0.23470384760802315,Low Risk
Graduate,0.10201929421943219,Low Risk
Graduate,0.025092557906069006,Low Risk
Dropout,0.6663264363484009,High Risk
Dropout,0.9188157694188857,High Risk
Enrolled,0.0603421862085048,Low Risk
Graduate,0.13550409150142564,Low Risk
Dropout,0.9802649940476555,High Risk
Graduate,0.06008828447823964,Low Risk
Enrolled,0.36018926735154366,Medium Risk
Graduate,0.1270513620672826,Low Risk
Dropout,0.74121045525889,High Risk
Graduate,0.09546808064405428,Low Risk
Graduate,0.036058861776846654,Low Risk
Dropout,0.4691966871831085,Medium Risk
Enrolled,0.1667387165851076,Low Risk
Enrolled,0.8719196821846866,High Risk
Graduate,0.02440306280934132,Low Risk
Dropout,0.9391697378914031,High Risk
Graduate,0.07731358339092655,Low Risk
Graduate,0.025000825721593428,Low Risk
Graduate,0.0937141818618561,Low Risk
Graduate,0.09872263086409064,Low Risk
Dropout,0.9290068033338817,High Risk
Dropout,0.7146242285623677,High Risk
Graduate,0.02631312434957513,Low Risk
Graduate,0.05661676805640278,Low Risk
